  single point
     hani_5011    0.5555953900000000         1.000000         0.000000    
     hani_5012     1.149898600000000         1.000000         0.000000    
     hani_5013    0.9602535600000000         1.000000         0.000000    
     hani_5014     13.25167900000000         1.000000         0.000000    
     hani_5015     15.02281400000000         1.000000         0.000000    
     vani_5021     4.442594900000000         1.000000         0.000000    
     vani_5022    1.2308966000000000E-02     1.000000         0.000000    
     vani_5023     5.493245900000000         1.000000         0.000000    
     vani_5024    0.3211122500000000         1.000000         0.000000    
     vani_5025     6.591181400000000         1.000000         0.000000    
         drn_1     2.187787900000000         1.000000         0.000000    
         drn_2    0.5693764100000002         1.000000         0.000000    
         drn_3     1.915385700000000         1.000000         0.000000    
         drn_4     1.585077500000000         1.000000         0.000000    
         drn_5     1.790457400000000         1.000000         0.000000    
         drn_6     1.972699000000000         1.000000         0.000000    
         drn_7     2.005356300000000         1.000000         0.000000    
         drn_8     2.508754600000000         1.000000         0.000000    
         drn_9    0.9380845500000000         1.000000         0.000000    
        drn_10    0.6608469300000002         1.000000         0.000000    
        ghb_11    0.4770741600000000         1.000000         0.000000    
        ghb_12    0.4497214800000000         1.000000         0.000000    
        ghb_13    0.1486318800000000         1.000000         0.000000    
        ghb_14    0.4507859300000000         1.000000         0.000000    
        ghb_15    0.1701132900000000         1.000000         0.000000    
        ghb_16    0.3077329100000001         1.000000         0.000000    
        ghb_17    0.3674926700000000         1.000000         0.000000    
        ghb_18    0.2153581000000000         1.000000         0.000000    
        ghb_19    0.1791094000000000         1.000000         0.000000    
        ghb_20    5.7596765000000000E-02     1.000000         0.000000    
        ghb_21    0.6581834500000000         1.000000         0.000000    
        ghb_22    0.5656765800000000         1.000000         0.000000    
        ghb_23    0.1661934000000000         1.000000         0.000000    
        ghb_24    7.8377397000000000E-02     1.000000         0.000000    
        ghb_25    0.2338897000000000         1.000000         0.000000    
        ghb_26    3.0329000000000000E-02     1.000000         0.000000    
        ghb_27    0.4099518600000000         1.000000         0.000000    
         sc1v1     1.910884000000000         1.000000         0.000000    
         sc1v2     1.069903000000000         1.000000         0.000000    
         sc1v3     3.448580100000000         1.000000         0.000000    
         sc1v4    0.4622668600000000         1.000000         0.000000    
         sc1v5    0.4179286600000000         1.000000         0.000000    
         sc2v1    4.4877483000000000E-04     1.000000         0.000000    
         sc2v2    5.0020500000000000E-04     1.000000         0.000000    
         sc2v3    7.8119912000000000E-05     1.000000         0.000000    
         sc2v4    2.3581175000000000E-04     1.000000         0.000000    
         sc2v5    5.0020500000000000E-04     1.000000         0.000000    
         sc3v1    0.4693511500000000         1.000000         0.000000    
         sc3v2     1.571593400000000         1.000000         0.000000    
         sc3v3    0.2997690100000000         1.000000         0.000000    
         sc3v4    0.2558845200000000         1.000000         0.000000    
         sc3v5    0.1239700000000000         1.000000         0.000000    
         sc4v1    8.1356166000000000E-05     1.000000         0.000000    
         sc4v2    1.1193580000000000E-04     1.000000         0.000000    
         sc4v3    3.2699361999999996E-05     1.000000         0.000000    
         sc4v4    4.7480358000000000E-05     1.000000         0.000000    
         sc4v5    1.0329953000000000E-04     1.000000         0.000000    
         sc5v1    1.1715255000000000E-03     1.000000         0.000000    
         sc5v2    3.0589441000000000E-03     1.000000         0.000000    
         sc5v3    2.6429609000000000E-03     1.000000         0.000000    
         sc5v4    3.5259425000000000E-03     1.000000         0.000000    
         sc5v5    9.9824188000000000E-03     1.000000         0.000000    
